Path,ClassId
00043\01589_00002.ppm,43
00045\00571_00002.ppm,45
00047\00251_00000.ppm,47
00040\01821_00001.ppm,40
00018\02190_00000.ppm,18
00035\02471_00002.ppm,35
00056\00788_00001.ppm,56
00022\01169_00002.ppm,22
00050\00322_00002.ppm,50
00056\01419_00002.ppm,56
00049\00720_00002.ppm,49
00021\02042_00001.ppm,21
00019\01513_00000.ppm,19
00061\01536_00002.ppm,61
00038\00732_00000.ppm,38
00061\01959_00001.ppm,61
00038\00348_00000.ppm,38
00041\01371_00002.ppm,41
00045\00501_00000.ppm,45
00031\02119_00002.ppm,31
00000\01160_00001.ppm,0
00032\01519_00001.ppm,32
00054\01898_00000.ppm,54
00053\01553_00002.ppm,53
00021\01951_00002.ppm,21
00020\01865_00000.ppm,20
00018\02191_00000.ppm,18
00017\02153_00001.ppm,17
00017\00405_00002.ppm,17
00025\02497_00001.ppm,25
00039\01247_00002.ppm,39
00019\02148_00001.ppm,19
00032\01986_00001.ppm,32
00045\00995_00000.ppm,45
00017\00253_00001.ppm,17
00057\02014_00001.ppm,57
00051\01127_00000.ppm,51
00007\01195_00001.ppm,7
00034\01890_00002.ppm,34
00029\02233_00002.ppm,29
00049\00128_00002.ppm,49
00057\02097_00001.ppm,57
00018\02189_00000.ppm,18
00032\01715_00002.ppm,32
00054\00165_00002.ppm,54
00011\00271_00001.ppm,11
00022\01655_00000.ppm,22
00032\01815_00001.ppm,32
00029\00413_00001.ppm,29
00019\01203_00002.ppm,19
00001\00079_00000.ppm,1
00019\00811_00000.ppm,19
00061\00713_00000.ppm,61
00053\01167_00002.ppm,53
00049\00310_00002.ppm,49
00010\00240_00001.ppm,10
00019\02655_00002.ppm,19
00017\00294_00002.ppm,17
00019\01906_00000.ppm,19
00021\00148_00002.ppm,21
00038\00075_00000.ppm,38
00007\02234_00002.ppm,7
00038\00822_00002.ppm,38
00020\00332_00000.ppm,20
00007\00295_00000.ppm,7
00054\00449_00001.ppm,54
00032\02112_00000.ppm,32
00040\01825_00000.ppm,40
00041\01778_00002.ppm,41
00003\00207_00001.ppm,3
00039\00589_00001.ppm,39
00007\00399_00002.ppm,7
00017\02109_00000.ppm,17
00024\00587_00002.ppm,24
00043\00878_00002.ppm,43
00007\02391_00001.ppm,7
00037\00917_00002.ppm,37
00053\01280_00000.ppm,53
00039\00602_00000.ppm,39
00019\01001_00002.ppm,19
00034\00565_00001.ppm,34
00019\02069_00001.ppm,19
00032\01773_00000.ppm,32
00032\02258_00001.ppm,32
00001\00876_00001.ppm,1
00019\00983_00000.ppm,19
00040\00327_00002.ppm,40
00035\02250_00002.ppm,35
00045\00033_00002.ppm,45
00007\01159_00001.ppm,7
00053\01649_00000.ppm,53
00022\01550_00001.ppm,22
00041\00122_00000.ppm,41
00028\00333_00000.ppm,28
00022\01047_00000.ppm,22
00044\01756_00002.ppm,44
00039\00619_00001.ppm,39
00042\00076_00002.ppm,42
00032\01165_00000.ppm,32
00061\01930_00002.ppm,61
00044\01754_00000.ppm,44
00003\00391_00002.ppm,3
00020\00328_00000.ppm,20
00022\00609_00001.ppm,22
00014\01544_00001.ppm,14
00008\00587_00000.ppm,8
00039\00718_00002.ppm,39
00047\01358_00000.ppm,47
00027\01544_00002.ppm,27
00014\01135_00002.ppm,14
00022\00892_00002.ppm,22
00014\00859_00001.ppm,14
00041\00721_00002.ppm,41
00061\01519_00000.ppm,61
00039\01886_00000.ppm,39
00018\02429_00000.ppm,18
00045\01350_00000.ppm,45
00028\01708_00001.ppm,28
00032\02453_00002.ppm,32
00056\00791_00000.ppm,56
00031\00124_00000.ppm,31
00054\01624_00000.ppm,54
00019\02279_00000.ppm,19
00001\00136_00000.ppm,1
00030\00086_00000.ppm,30
00061\01109_00001.ppm,61
00053\01499_00002.ppm,53
00027\01544_00001.ppm,27
00045\00137_00002.ppm,45
00038\02398_00002.ppm,38
00030\00903_00002.ppm,30
00022\01527_00002.ppm,22
00047\00041_00000.ppm,47
00032\02214_00001.ppm,32
00039\00701_00001.ppm,39
00044\01837_00001.ppm,44
00029\01693_00000.ppm,29
00045\00542_00001.ppm,45
00022\00537_00001.ppm,22
00017\02647_00000.ppm,17
00017\00405_00001.ppm,17
00019\01962_00000.ppm,19
00032\02334_00002.ppm,32
00061\01276_00001.ppm,61
00039\00648_00000.ppm,39
00000\01153_00000.ppm,0
00032\02512_00001.ppm,32
00043\00071_00002.ppm,43
00050\00320_00002.ppm,50
00022\01292_00002.ppm,22
00040\01697_00001.ppm,40
00054\00144_00002.ppm,54
00053\01659_00000.ppm,53
00019\02605_00000.ppm,19
00032\01502_00001.ppm,32
00061\01276_00000.ppm,61
00037\01313_00001.ppm,37
00032\01763_00001.ppm,32
00019\01349_00001.ppm,19
00031\02595_00002.ppm,31
00007\00128_00000.ppm,7
00038\00653_00001.ppm,38
00001\01681_00001.ppm,1
00056\00784_00001.ppm,56
00032\01003_00001.ppm,32
00024\01870_00000.ppm,24
00029\00011_00001.ppm,29
00053\00894_00000.ppm,53
00022\01067_00002.ppm,22
00001\00874_00000.ppm,1
00014\01925_00000.ppm,14
00024\00408_00000.ppm,24
00019\02174_00001.ppm,19
00039\00626_00002.ppm,39
00018\02054_00002.ppm,18
00022\01633_00001.ppm,22
00037\00917_00007.ppm,37
00030\00686_00002.ppm,30
00022\00878_00002.ppm,22
00018\02351_00002.ppm,18
00061\01715_00002.ppm,61
00041\01148_00001.ppm,41
00045\00133_00001.ppm,45
00045\00567_00001.ppm,45
00013\02367_00000.ppm,13
00017\02327_00000.ppm,17
00053\01492_00000.ppm,53
00022\00571_00001.ppm,22
00032\02107_00000.ppm,32
00013\01682_00000.ppm,13
00022\01221_00002.ppm,22
00022\00929_00001.ppm,22
00022\00929_00000.ppm,22
00032\02107_00001.ppm,32
00056\00296_00000.ppm,56
00037\02621_00002.ppm,37
00045\00477_00002.ppm,45
00022\00048_00000.ppm,22
00040\00405_00002.ppm,40
00019\02167_00001.ppm,19
00054\00437_00002.ppm,54
00018\02478_00000.ppm,18
00029\02140_00000.ppm,29
00038\00774_00002.ppm,38
00018\02210_00000.ppm,18
00044\00161_00002.ppm,44
00019\00981_00001.ppm,19
00022\01696_00001.ppm,22
00018\02493_00000.ppm,18
00053\01136_00001.ppm,53
00037\00917_00001.ppm,37
00019\01829_00001.ppm,19
00032\01713_00002.ppm,32
00032\01276_00000.ppm,32
00014\00379_00001.ppm,14
00014\00396_00000.ppm,14
00017\02046_00001.ppm,17
00061\01569_00001.ppm,61
00039\01235_00001.ppm,39
00040\00787_00001.ppm,40
00030\02084_00001.ppm,30
00045\00332_00002.ppm,45
00037\01344_00000.ppm,37
00061\01253_00002.ppm,61
00053\01707_00002.ppm,53
00017\00023_00000.ppm,17
00002\01515_00002.ppm,2
00038\01511_00002.ppm,38
00032\02107_00002.ppm,32
00037\00142_00002.ppm,37
00040\01566_00002.ppm,40
00032\02154_00000.ppm,32
00007\00617_00002.ppm,7
00038\00027_00002.ppm,38
00038\00694_00000.ppm,38
00033\00339_00000.ppm,33
00022\01636_00000.ppm,22
00061\01933_00002.ppm,61
00032\02458_00002.ppm,32
00032\00028_00000.ppm,32
00038\01000_00002.ppm,38
00032\00943_00001.ppm,32
00061\01253_00000.ppm,61
00061\01673_00000.ppm,61
00001\00881_00002.ppm,1
00056\01428_00000.ppm,56
00047\00381_00002.ppm,47
00006\00326_00002.ppm,6
00032\00224_00001.ppm,32
00061\00042_00002.ppm,61
00042\00107_00002.ppm,42
00017\02321_00002.ppm,17
00061\01002_00001.ppm,61
00031\00118_00000.ppm,31
00022\01252_00000.ppm,22
00037\02619_00000.ppm,37
00039\02091_00000.ppm,39
00001\00881_00001.ppm,1
00035\02616_00001.ppm,35
00017\02118_00001.ppm,17
00057\00463_00001.ppm,57
00032\02498_00000.ppm,32
00047\01322_00001.ppm,47
00017\00039_00000.ppm,17
00019\02650_00002.ppm,19
00032\02517_00000.ppm,32
00040\00894_00001.ppm,40
00037\01311_00002.ppm,37
00028\02235_00002.ppm,28
00034\02311_00002.ppm,34
00024\00328_00000.ppm,24
00032\02070_00000.ppm,32
00057\02448_00001.ppm,57
00011\01507_00000.ppm,11
00022\00571_00002.ppm,22
00035\02462_00002.ppm,35
00038\00452_00002.ppm,38
00022\01033_00001.ppm,22
00061\02282_00000.ppm,61
00040\00730_00001.ppm,40
00000\01797_00000.ppm,0
00040\01825_00001.ppm,40
00040\00708_00000.ppm,40
00032\00118_00000.ppm,32
00058\01444_00000.ppm,58
00057\01272_00000.ppm,57
00021\01258_00000.ppm,21
00019\01368_00002.ppm,19
00005\02225_00000.ppm,5
00061\00118_00002.ppm,61
00032\02176_00000.ppm,32
00038\00418_00001.ppm,38
00038\00759_00001.ppm,38
00039\02046_00000.ppm,39
00019\02655_00001.ppm,19
00049\00128_00001.ppm,49
00053\00091_00001.ppm,53
00053\01499_00000.ppm,53
00009\00223_00001.ppm,9
00038\02486_00001.ppm,38
00034\01214_00002.ppm,34
00047\00485_00000.ppm,47
00038\01684_00001.ppm,38
00040\01179_00000.ppm,40
00053\00323_00000.ppm,53
00030\00625_00002.ppm,30
00007\02127_00001.ppm,7
00047\01731_00001.ppm,47
00019\00143_00000.ppm,19
00041\01016_00000.ppm,41
00061\01231_00002.ppm,61
00045\00513_00001.ppm,45
00022\01014_00000.ppm,22
00045\00477_00001.ppm,45
00032\00118_00002.ppm,32
00032\00938_00001.ppm,32
00032\01847_00001.ppm,32
00061\00589_00001.ppm,61
00019\01101_00000.ppm,19
00053\01045_00000.ppm,53
00039\00544_00000.ppm,39
00032\00931_00002.ppm,32
00061\00935_00002.ppm,61
00032\02301_00002.ppm,32
00032\02594_00001.ppm,32
00054\01750_00002.ppm,54
00053\01707_00001.ppm,53
00018\02189_00002.ppm,18
00038\02023_00002.ppm,38
00022\01224_00001.ppm,22
00040\01411_00002.ppm,40
00030\00714_00001.ppm,30
00022\00697_00000.ppm,22
00017\02665_00002.ppm,17
00032\01003_00002.ppm,32
00041\01301_00002.ppm,41
00039\00553_00002.ppm,39
00016\00332_00000.ppm,16
00047\00010_00002.ppm,47
00030\00405_00000.ppm,30
00013\01466_00000.ppm,13
00039\01805_00000.ppm,39
00038\01954_00001.ppm,38
00032\00937_00001.ppm,32
00022\01173_00000.ppm,22
00039\00924_00002.ppm,39
00053\01063_00001.ppm,53
00039\01929_00000.ppm,39
00032\02648_00002.ppm,32
00023\00465_00000.ppm,23
00024\00356_00000.ppm,24
00061\02463_00001.ppm,61
00019\00982_00002.ppm,19
00061\01996_00002.ppm,61
00057\02097_00000.ppm,57
00003\01291_00002.ppm,3
00039\02095_00001.ppm,39
00056\01429_00002.ppm,56
00040\01795_00001.ppm,40
00032\01842_00001.ppm,32
00032\02589_00002.ppm,32
00032\01270_00001.ppm,32
00035\00592_00000.ppm,35
00046\00851_00000.ppm,46
00022\01421_00000.ppm,22
00041\01599_00002.ppm,41
00039\01909_00002.ppm,39
00027\00330_00001.ppm,27
00019\02069_00000.ppm,19
00042\00074_00000.ppm,42
00032\01519_00000.ppm,32
00055\02108_00001.ppm,55
00037\01319_00001.ppm,37
00017\02327_00002.ppm,17
00053\01635_00000.ppm,53
00053\01680_00000.ppm,53
00032\02029_00001.ppm,32
00047\00450_00002.ppm,47
00054\00165_00001.ppm,54
00028\01188_00002.ppm,28
00057\02629_00000.ppm,57
00019\02425_00001.ppm,19
00037\00976_00001.ppm,37
00039\01777_00000.ppm,39
00040\01593_00002.ppm,40
00054\02252_00002.ppm,54
00008\00605_00000.ppm,8
00013\01682_00002.ppm,13
00022\01046_00000.ppm,22
00028\01188_00000.ppm,28
00034\00565_00002.ppm,34
00037\01460_00000.ppm,37
00022\01523_00001.ppm,22
00007\01537_00001.ppm,7
00040\00799_00002.ppm,40
00032\01529_00002.ppm,32
00022\01113_00000.ppm,22
00001\01278_00000.ppm,1
00061\01237_00001.ppm,61
00018\02351_00001.ppm,18
00031\02644_00000.ppm,31
00057\01233_00001.ppm,57
00039\01861_00001.ppm,39
00019\01229_00000.ppm,19
00053\01136_00002.ppm,53
00040\00256_00000.ppm,40
00013\01580_00001.ppm,13
00061\00937_00003.ppm,61
00061\01873_00002.ppm,61
00061\01886_00002.ppm,61
00032\02402_00001.ppm,32
00039\00622_00001.ppm,39
00038\01839_00001.ppm,38
00018\00008_00001.ppm,18
00061\01745_00001.ppm,61
00013\02367_00001.ppm,13
00032\02018_00001.ppm,32
00022\01150_00000.ppm,22
00022\01042_00002.ppm,22
00032\02065_00001.ppm,32
00053\01463_00000.ppm,53
00038\02149_00002.ppm,38
00029\01657_00000.ppm,29
00018\00104_00002.ppm,18
00023\00262_00002.ppm,23
00039\00647_00000.ppm,39
00051\00724_00002.ppm,51
00040\00126_00001.ppm,40
00022\02579_00002.ppm,22
00039\01864_00000.ppm,39
00032\02060_00001.ppm,32
00013\02363_00000.ppm,13
00017\02337_00001.ppm,17
00013\02479_00002.ppm,13
00019\00980_00001.ppm,19
00022\00725_00001.ppm,22
00046\00090_00000.ppm,46
00038\01208_00000.ppm,38
00053\01300_00000.ppm,53
00019\00143_00001.ppm,19
00032\02476_00000.ppm,32
00039\00596_00000.ppm,39
00032\02301_00000.ppm,32
00061\00952_00002.ppm,61
00038\00857_00002.ppm,38
00041\01436_00001.ppm,41
00061\02257_00001.ppm,61
00029\02285_00000.ppm,29
00040\00767_00002.ppm,40
00061\00713_00001.ppm,61
00047\00175_00000.ppm,47
00050\00322_00001.ppm,50
00022\01084_00002.ppm,22
00035\01324_00001.ppm,35
00007\02074_00002.ppm,7
00032\02642_00000.ppm,32
00041\01298_00000.ppm,41
00040\00744_00001.ppm,40
00038\01847_00000.ppm,38
00056\00890_00002.ppm,56
00017\00253_00002.ppm,17
00039\00010_00000.ppm,39
00038\00667_00002.ppm,38
00043\01164_00000.ppm,43
00061\02026_00000.ppm,61
00032\00060_00001.ppm,32
00029\00909_00002.ppm,29
00045\00400_00002.ppm,45
00040\00126_00000.ppm,40
00055\02058_00000.ppm,55
00057\01272_00001.ppm,57
00022\02626_00000.ppm,22
00018\02207_00001.ppm,18
00022\01636_00002.ppm,22
00022\01660_00001.ppm,22
00039\01911_00000.ppm,39
00024\01490_00000.ppm,24
00032\01817_00001.ppm,32
00061\00718_00001.ppm,61
00030\02092_00002.ppm,30
00000\01799_00001.ppm,0
00021\00343_00000.ppm,21
00035\02246_00002.ppm,35
00004\00282_00000.ppm,4
00038\01382_00001.ppm,38
00039\01006_00001.ppm,39
00041\00105_00002.ppm,41
00023\00465_00001.ppm,23
00040\01177_00002.ppm,40
00053\00001_00002.ppm,53
00061\00060_00002.ppm,61
00028\02049_00001.ppm,28
00061\01013_00001.ppm,61
00037\01345_00001.ppm,37
00019\00146_00002.ppm,19
00035\02238_00002.ppm,35
00040\00711_00001.ppm,40
00041\01436_00000.ppm,41
00034\02399_00001.ppm,34
00013\02379_00001.ppm,13
00019\02491_00000.ppm,19
00038\00694_00002.ppm,38
00032\01253_00002.ppm,32
00032\02525_00002.ppm,32
00034\00370_00000.ppm,34
00022\01043_00000.ppm,22
00022\02373_00002.ppm,22
00056\00180_00002.ppm,56
00008\02407_00001.ppm,8
00028\01806_00001.ppm,28
00022\00932_00002.ppm,22
00017\00371_00000.ppm,17
00056\00771_00001.ppm,56
00047\00491_00002.ppm,47
00061\01111_00000.ppm,61
00017\02310_00002.ppm,17
00061\01270_00001.ppm,61
00056\02130_00001.ppm,56
00059\01481_00000.ppm,59
00032\01249_00001.ppm,32
00019\00963_00001.ppm,19
00022\01064_00002.ppm,22
00032\02053_00001.ppm,32
00037\02619_00002.ppm,37
00032\00109_00000.ppm,32
00032\01275_00001.ppm,32
00061\01524_00002.ppm,61
00053\00176_00001.ppm,53
00032\00421_00002.ppm,32
00001\00455_00001.ppm,1
00052\01128_00000.ppm,52
00054\00015_00001.ppm,54
00034\02013_00000.ppm,34
00031\02597_00000.ppm,31
00032\00107_00000.ppm,32
00056\01881_00002.ppm,56
00019\00133_00001.ppm,19
00038\00067_00001.ppm,38
00007\02240_00002.ppm,7
00040\00913_00002.ppm,40
00047\00386_00002.ppm,47
00007\02347_00001.ppm,7
00018\01087_00000.ppm,18
00056\00791_00002.ppm,56
00055\00276_00001.ppm,55
00038\01230_00000.ppm,38
00060\00552_00001.ppm,60
00019\01209_00001.ppm,19
00038\00061_00001.ppm,38
00030\00040_00001.ppm,30
00028\01357_00002.ppm,28
00038\01853_00000.ppm,38
00010\02078_00000.ppm,10
00007\01485_00001.ppm,7
00017\02438_00001.ppm,17
00039\00291_00000.ppm,39
00054\01472_00001.ppm,54
00032\01102_00000.ppm,32
00045\00995_00001.ppm,45
00040\01659_00001.ppm,40
00014\00899_00001.ppm,14
00035\00345_00001.ppm,35
00055\02108_00002.ppm,55
00014\02479_00002.ppm,14
00040\01821_00002.ppm,40
00037\00917_00005.ppm,37
00045\00336_00001.ppm,45
00040\00123_00000.ppm,40
00038\00134_00000.ppm,38
00003\02664_00001.ppm,3
00030\00328_00000.ppm,30
00028\02031_00001.ppm,28
00040\01729_00002.ppm,40
00041\01787_00002.ppm,41
00013\00138_00001.ppm,13
00004\00214_00000.ppm,4
00025\01151_00000.ppm,25
00056\00127_00000.ppm,56
00018\00195_00000.ppm,18
00022\01074_00001.ppm,22
00055\00273_00002.ppm,55
00032\01253_00001.ppm,32
00038\00772_00002.ppm,38
00061\00037_00002.ppm,61
00017\01724_00000.ppm,17
00029\01496_00000.ppm,29
00007\00781_00001.ppm,7
00039\00602_00001.ppm,39
00017\02417_00002.ppm,17
00007\00603_00001.ppm,7
00015\00709_00002.ppm,15
00038\00434_00000.ppm,38
00054\01937_00002.ppm,54
00047\01596_00000.ppm,47
00039\00511_00001.ppm,39
00038\01846_00001.ppm,38
00040\00500_00001.ppm,40
00007\00614_00001.ppm,7
00061\00547_00000.ppm,61
00041\01602_00001.ppm,41
00008\01663_00000.ppm,8
00032\02050_00001.ppm,32
00032\00951_00000.ppm,32
00032\02517_00002.ppm,32
00017\00243_00002.ppm,17
00034\01643_00002.ppm,34
00039\00602_00002.ppm,39
00054\02434_00001.ppm,54
00038\00171_00002.ppm,38
00028\00517_00000.ppm,28
00061\01511_00002.ppm,61
00057\00411_00000.ppm,57
00051\00839_00001.ppm,51
00056\01428_00001.ppm,56
00028\00292_00002.ppm,28
00039\01924_00000.ppm,39
00022\01149_00002.ppm,22
00057\00064_00002.ppm,57
00037\00578_00001.ppm,37
00045\01192_00000.ppm,45
00023\00785_00002.ppm,23
00019\00982_00001.ppm,19
00018\01083_00000.ppm,18
00032\02541_00001.ppm,32
00032\00192_00001.ppm,32
00044\01967_00001.ppm,44
00059\00885_00000.ppm,59
00056\01429_00000.ppm,56
00056\00297_00001.ppm,56
00032\02467_00000.ppm,32
00056\01402_00001.ppm,56
00039\01777_00002.ppm,39
00022\00936_00002.ppm,22
00061\01003_00001.ppm,61
00024\00408_00002.ppm,24
00035\02090_00002.ppm,35
00001\01850_00000.ppm,1
00041\00087_00002.ppm,41
00047\01614_00002.ppm,47
00017\02321_00000.ppm,17
00019\00934_00000.ppm,19
00022\01065_00000.ppm,22
00036\01606_00002.ppm,36
00017\02327_00001.ppm,17
00039\00620_00000.ppm,39
00054\00165_00000.ppm,54
00056\01409_00000.ppm,56
00030\01695_00000.ppm,30
00047\00485_00001.ppm,47
00037\00809_00001.ppm,37
00057\00595_00001.ppm,57
00032\01773_00001.ppm,32
00017\02643_00001.ppm,17
00039\00643_00001.ppm,39
00007\00130_00002.ppm,7
00019\00554_00000.ppm,19
00054\02237_00001.ppm,54
00040\01698_00000.ppm,40
00032\02537_00001.ppm,32
00027\00267_00001.ppm,27
00040\01384_00001.ppm,40
00019\02253_00001.ppm,19
00035\02614_00000.ppm,35
00061\00050_00001.ppm,61
00024\01161_00000.ppm,24
00038\00677_00000.ppm,38
00013\00202_00002.ppm,13
00020\00328_00001.ppm,20
00013\02372_00000.ppm,13
00018\02489_00002.ppm,18
00029\02059_00001.ppm,29
00038\00677_00002.ppm,38
00022\01289_00000.ppm,22
00019\00960_00001.ppm,19
00021\02513_00000.ppm,21
00019\01190_00000.ppm,19
00039\00955_00002.ppm,39
00014\01780_00001.ppm,14
00022\01636_00001.ppm,22
00019\00729_00001.ppm,19
00032\01915_00000.ppm,32
00039\00544_00002.ppm,39
00057\01234_00002.ppm,57
00006\00221_00002.ppm,6
00039\00647_00002.ppm,39
00047\00177_00000.ppm,47
00040\01548_00000.ppm,40
00007\01388_00002.ppm,7
00038\00438_00000.ppm,38
00032\01816_00000.ppm,32
00045\01390_00001.ppm,45
00040\01361_00000.ppm,40
00019\02605_00002.ppm,19
00054\00340_00000.ppm,54
00017\02573_00002.ppm,17
00056\01783_00000.ppm,56
00005\01893_00002.ppm,5
00053\01482_00002.ppm,53
00037\00973_00003.ppm,37
00041\00002_00002.ppm,41
00040\00263_00000.ppm,40
00022\01367_00002.ppm,22
00022\01149_00000.ppm,22
00019\00573_00000.ppm,19
00047\01731_00002.ppm,47
00045\01187_00000.ppm,45
00058\00775_00000.ppm,58
00037\00807_00000.ppm,37
00031\02096_00002.ppm,31
00032\02324_00002.ppm,32
00047\00815_00002.ppm,47
00028\00019_00002.ppm,28
00032\01502_00002.ppm,32
00007\01433_00001.ppm,7
00019\02010_00000.ppm,19
00037\00578_00000.ppm,37
00047\01362_00000.ppm,47
00017\02338_00000.ppm,17
00058\00107_00002.ppm,58
00018\00008_00002.ppm,18
00007\00130_00000.ppm,7
00039\00291_00001.ppm,39
00031\00063_00001.ppm,31
00028\01456_00002.ppm,28
00032\00441_00001.ppm,32
00040\01819_00002.ppm,40
00037\00142_00001.ppm,37
00017\00148_00000.ppm,17
00018\01076_00002.ppm,18
00060\02000_00001.ppm,60
00032\02300_00000.ppm,32
00043\00111_00002.ppm,43
00002\00270_00002.ppm,2
00053\01052_00000.ppm,53
00040\01177_00001.ppm,40
00031\01959_00000.ppm,31
00046\00850_00000.ppm,46
00053\00147_00000.ppm,53
00001\00806_00002.ppm,1
00033\00586_00001.ppm,33
00046\00814_00001.ppm,46
00061\00123_00000.ppm,61
00007\00068_00001.ppm,7
00032\02483_00002.ppm,32
00032\02152_00001.ppm,32
00017\00002_00002.ppm,17
00032\00173_00000.ppm,32
00047\00482_00000.ppm,47
00006\00221_00000.ppm,6
00061\00945_00001.ppm,61
00045\01390_00002.ppm,45
00006\00327_00001.ppm,6
00009\00286_00000.ppm,9
00054\01898_00002.ppm,54
00001\01651_00001.ppm,1
00038\00667_00001.ppm,38
00039\01917_00001.ppm,39
00032\01262_00001.ppm,32
00044\01966_00001.ppm,44
00035\01979_00000.ppm,35
00010\00249_00000.ppm,10
00019\01204_00001.ppm,19
00028\01197_00001.ppm,28
00048\00128_00001.ppm,48
00061\00943_00001.ppm,61
00022\00560_00002.ppm,22
00044\01967_00002.ppm,44
00022\00112_00001.ppm,22
00038\02514_00002.ppm,38
00038\00669_00000.ppm,38
00014\01926_00000.ppm,14
00017\02439_00001.ppm,17
00037\01318_00000.ppm,37
00024\01257_00002.ppm,24
00057\00788_00000.ppm,57
00007\00259_00001.ppm,7
00032\00559_00002.ppm,32
00013\00196_00002.ppm,13
00017\00371_00001.ppm,17
00047\01379_00001.ppm,47
00038\00778_00001.ppm,38
00040\01591_00001.ppm,40
00036\01285_00002.ppm,36
00039\00011_00001.ppm,39
00047\01359_00000.ppm,47
00022\00560_00001.ppm,22
00038\00263_00000.ppm,38
00053\00323_00002.ppm,53
00040\01650_00002.ppm,40
00019\02052_00002.ppm,19
00035\02137_00001.ppm,35
00032\02572_00000.ppm,32
00057\01835_00001.ppm,57
00038\00434_00001.ppm,38
00051\00724_00001.ppm,51
00019\01212_00002.ppm,19
00013\02365_00000.ppm,13
00061\00080_00002.ppm,61
00008\01016_00002.ppm,8
00019\00143_00002.ppm,19
00014\00390_00000.ppm,14
00019\02147_00000.ppm,19
00019\00402_00002.ppm,19
00053\00147_00002.ppm,53
00041\02256_00000.ppm,41
00007\01138_00000.ppm,7
00019\01355_00000.ppm,19
00031\00092_00002.ppm,31
00039\00619_00002.ppm,39
00045\00080_00002.ppm,45
00014\01558_00001.ppm,14
00032\00957_00000.ppm,32
00022\01251_00000.ppm,22
00019\01829_00002.ppm,19
00017\00371_00002.ppm,17
00022\01042_00000.ppm,22
00011\01507_00002.ppm,11
00018\00117_00000.ppm,18
00022\01627_00002.ppm,22
00024\01280_00001.ppm,24
00045\00333_00001.ppm,45
00012\01652_00000.ppm,12
00037\00141_00000.ppm,37
00061\02020_00002.ppm,61
00040\01825_00002.ppm,40
00032\01715_00000.ppm,32
00017\02328_00001.ppm,17
00034\01240_00002.ppm,34
00061\00588_00001.ppm,61
00034\01240_00001.ppm,34
00054\00456_00000.ppm,54
00021\02431_00002.ppm,21
00032\01818_00002.ppm,32
00010\02079_00001.ppm,10
00017\02665_00001.ppm,17
00047\00388_00000.ppm,47
00041\00717_00001.ppm,41
00040\00119_00001.ppm,40
00007\01433_00002.ppm,7
00032\01976_00000.ppm,32
00040\00420_00001.ppm,40
00053\01680_00002.ppm,53
00010\02186_00001.ppm,10
00061\01262_00000.ppm,61
00057\00473_00004.ppm,57
00035\02353_00002.ppm,35
00032\02501_00002.ppm,32
00032\02078_00001.ppm,32
00005\00261_00001.ppm,5
00019\00608_00000.ppm,19
00053\00366_00001.ppm,53
00052\00729_00001.ppm,52
00032\00049_00000.ppm,32
00022\00936_00000.ppm,22
00022\00665_00002.ppm,22
00058\02409_00002.ppm,58
00019\00981_00002.ppm,19
00040\00767_00001.ppm,40
00054\00417_00001.ppm,54
00039\00639_00001.ppm,39
00007\02151_00001.ppm,7
00032\02063_00001.ppm,32
00038\00759_00000.ppm,38
00007\00132_00002.ppm,7
00013\02378_00001.ppm,13
00022\02199_00000.ppm,22
00047\00387_00001.ppm,47
00061\00943_00000.ppm,61
00035\00585_00000.ppm,35
00032\01269_00001.ppm,32
00038\01351_00001.ppm,38
00061\01956_00000.ppm,61
00035\00151_00002.ppm,35
00039\01929_00001.ppm,39
00035\00481_00002.ppm,35
00039\02019_00000.ppm,39
00047\00496_00000.ppm,47
00022\02466_00001.ppm,22
00035\02093_00000.ppm,35
00038\02426_00001.ppm,38
00038\00171_00000.ppm,38
00032\00762_00002.ppm,32
00038\02175_00002.ppm,38
00021\00375_00001.ppm,21
00044\01860_00002.ppm,44
00018\00201_00002.ppm,18
00017\02643_00002.ppm,17
00045\01573_00000.ppm,45
00024\00346_00000.ppm,24
00056\00792_00002.ppm,56
00056\01887_00000.ppm,56
00060\02066_00000.ppm,60
00029\02081_00002.ppm,29
00038\01954_00002.ppm,38
00032\02044_00001.ppm,32
00020\01970_00001.ppm,20
00025\01184_00002.ppm,25
00038\00862_00000.ppm,38
00034\00153_00001.ppm,34
00019\01101_00002.ppm,19
00035\02638_00002.ppm,35
00021\02380_00001.ppm,21
00061\00619_00001.ppm,61
00021\01920_00002.ppm,21
00038\02258_00000.ppm,38
00040\00706_00001.ppm,40
00056\02130_00000.ppm,56
00061\00063_00001.ppm,61
00028\00333_00002.ppm,28
00013\00433_00000.ppm,13
00022\01676_00000.ppm,22
00056\01430_00001.ppm,56
00057\02444_00002.ppm,57
00053\00325_00002.ppm,53
00022\01292_00000.ppm,22
00038\01847_00002.ppm,38
00053\01463_00002.ppm,53
00001\01854_00000.ppm,1
00040\01593_00000.ppm,40
00038\00778_00002.ppm,38
00028\00641_00000.ppm,28
00039\00619_00000.ppm,39
00039\01864_00002.ppm,39
00053\01068_00000.ppm,53
00056\02130_00002.ppm,56
00029\01496_00001.ppm,29
00032\02309_00001.ppm,32
00019\00860_00001.ppm,19
00041\01376_00001.ppm,41
00057\02444_00001.ppm,57
00025\01183_00002.ppm,25
00013\01704_00000.ppm,13
